_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a13282c741a2384e879f611'},A3E39ZMM4BS832,1624425844,teachson,"[1, 1]",These are better than expected. A great resource for centers. These cards teach a lot of the basic standards in both reading and math and I was impressed with the quality!! I think I will order a second set.,5.0,Great resource!!,1390003200,"01 18, 2014",Toys_and_Games,1,well expect great resource center card teach lot basic standard reading math impressed quality think order second set
{'$oid': '5a13282c741a2384e87a0cb9'},A2MDTRNE60O2VT,2914849648,Mr. E,"[1, 1]","I bought this game for my birthday.  I watched a youtube video from GeekandSundry's TableTop.  After watching that I was sold and had to buy it.  Now that I own this amazing game, with beautiful artwork and great mechanics, I feel the need to spread the word.",5.0,Great Racing Game,1377734400,"08 29, 2013",Toys_and_Games,1,buy game birthday   watch youtube video GeekandSundry TableTop   watch sell buy   amazing game beautiful artwork great mechanic feel need spread word
{'$oid': '5a13282c741a2384e879d418'},A3UJB6HQGNHOSM,1572810939,Maria J. Rasmussen,"[0, 1]","I used to play a different version of this game, and in that version you don't have the ""wizard"" cards.  The game overall is very fun, but I'm not so sure I like the wizards, since they make it so you can't use a lot of strategy in the game.  It's mostly luck.  I would play it without the wizards, or with only one or two, or maybe change the rules so that the wizard becomes the highest or lowest trump, and it's subject to the trump rules...  I just don't like being able to play the wizard at anytime, even if you have the original suit played.",4.0,"Fun, fun, fun",1271894400,"04 22, 2010",Toys_and_Games,1,play different version game version wizard card   game overall fun sure like wizard use lot strategy game   luck   play wizard maybe change rule wizard high low trump subject trump rule   like able play wizard anytime original suit play
{'$oid': '5a13282c741a2384e879eba1'},A3PISDJ6R3JZDA,161661059X,di2bhusker,"[0, 0]",Bought for my husband to actually use as a change bag.  This bag is very sturdy!  He put two rolls of quarters & a roll of dimes in it & it held up just fine.  Should be perfect for it's intended purpose!,5.0,Sturdy & cute,1323734400,"12 13, 2011",Toys_and_Games,1,buy husband actually use change bag   bag sturdy   roll quarter roll dime hold fine   perfect intend purpose
{'$oid': '5a13282c741a2384e879fc11'},A3OW26SEZZEFV,1932188126,Annie H. Driggers,"[1, 1]",Our daughter introduced us to this game several months ago.  I ordered mine shortly thereafter and my husband and I thoroughly enjoy playing the game.  It is so habit forming that I play a lot by myself to sharpen my spelling skills and ability to form words in front of me.  I recommend this game to families and challenge them to play just one time.  They will be hooked after that one time.  Thanks for making it available.  It is not available in Walmart or many stores.,5.0,Banagrams game,1250380800,"08 16, 2009",Toys_and_Games,1,daughter introduce game month ago   order shortly husband thoroughly enjoy play game   habit form play lot sharpen spelling skill ability form word   recommend game family challenge play time   hook time   thank make available   available Walmart store
{'$oid': '5a13282c741a2384e879dc43'},A2B8GXSCB1R05T,1589940512,Zack Davisson,"[48, 56]","This is a well-crafted board game that succeeds on several levels, being both intellectually engaging and fun. It combines the different playing styles of cards, dice, figures and multiple boards. The theme of ""The Lord of the Rings"" adds a nice familiar element to it, although I am not sure where the character ""Fatty"" comes from. He is one hobbit I have never heard of. The main theme of the game is co-operation, but there are some competitive options as well.I have played this game with a broad class of people, including people that have never read the books and people that generally don't enjoy games. Everyone had a really good time and agreed that this was an excellent game. So far, I have done some two-player games and a four-player game. A larger group is definitely more fun.As draw backs, the game does have several components and takes some set-up. However, the more familiar you become with the game, the shorter the set-up. Also, the game is not so variable that it can be played several times in a row. This is a game to pull out a few times a year. With that in mind, it is one of the best games of this type that I have played.",4.0,Top-notch adventure boardgame,1033862400,"10 6, 2002",Toys_and_Games,1,craft board game succeed level intellectually engaging fun combine different playing style card dice figure multiple board theme Lord Rings add nice familiar element sure character Fatty come hobbit hear main theme game co operation competitive option play game broad class people include people read book people generally enjoy game good time agree excellent game far player game player game large group definitely fun draw back game component take set familiar game short set game variable play time row game pull time year mind good game type play
{'$oid': '5a13282c741a2384e879dfed'},A2WT47XQEI29TN,1589944623,smiles4100,"[2, 2]","I learned to play this game on the first edition, but I was thrilled when I learned that they remade it. When I got it, I was so excited and couldn't wait to play. I love the figures, and painting them is a lot of fun for me. The concept is simple, and we have people over all the time to play it. It is so dynamic, the game play is different each time. The strategies used depend on which character you chose and the other characters on the board. New players have a nice flowchart on the back of the directions that answer most questions. It is my favorite game, and I recommend it and the expansions to all.",5.0,LOVE IT!,1365984000,"04 15, 2013",Toys_and_Games,1,learn play game edition thrilled learn remade get excited wait play love figure paint lot fun concept simple people time play dynamic game play different time strategy depend character choose character board new player nice flowchart direction answer question favorite game recommend expansion
{'$oid': '5a13282c741a2384e87a0b60'},A3S30J8N0TKZLU,1938146905,Alexander J Pierce,"[0, 0]","If you are into Euro games, like to see new mechanics, and enjoy actin selection as a major mechanic, have you found the right game. You start with a family, and you both grow your family over time, and try to make sure your family dies after accomplishing a certain amount, for the fame when they die is a major way to win.Enjoyable. Fun, Fairly fast-paced, and easy to learn. Can't wait to get the expansion to the table soon!",4.0,Great action selection game!,1383436800,"11 3, 2013",Toys_and_Games,1,Euro game like new mechanic enjoy actin selection major mechanic find right game start family grow family time try sure family die accomplish certain fame die major way win enjoyable Fun fairly fast pace easy learn wait expansion table soon
{'$oid': '5a13282b741a2384e879b7e3'},AHWK7JMS1SW1Y,0975277324,Benjamin S.,"[0, 0]","Excellent game - played it once with friends and ordered it before we were done with that first game. If you like games in the 'settlers' genre, this is a great one!",5.0,Excellent game - played it once with friends and ordered ...,1404777600,"07 8, 2014",Toys_and_Games,1,excellent game play friend order game like game settler genre great
{'$oid': '5a13282b741a2384e879b989'},A1AIZEBOHDSCR9,0975277324,jay,"[0, 0]","This is an excellent game, my wife and I play it all the time.  It is the most fun when played with an entire group of people because the routes become harder.  But it is also a fun game when just played by two or three people.",5.0,Great Game,1231718400,"01 12, 2009",Toys_and_Games,1,excellent game wife play time   fun play entire group people route hard   fun game play people
{'$oid': '5a13282c741a2384e879fc34'},A2JDS50QLCUIFN,1932188126,Beleith,"[0, 0]",This a fun little game and can be played in many ways. We'll be putting it in our suitcase for vacations this summer!,5.0,Fun!,1402444800,"06 11, 2014",Toys_and_Games,1,fun little game play way put suitcase vacation summer
{'$oid': '5a13282c741a2384e879f7dc'},A3GOTCOSM8AQFQ,1889055476,E. Cecil,"[0, 0]",This kept my teens and several friends enjoying themselves and interacting for over an hour on a rainy Sabbath afternoon.,4.0,Interacting with teens on a fun rainy day.,1386288000,"12 6, 2013",Toys_and_Games,1,keep teen friend enjoy interact hour rainy Sabbath afternoon
{'$oid': '5a13282c741a2384e87a0191'},A22CJ78A8WUJRG,1933054395,beachkid,"[4, 5]",I gave this to my boyfriend for Christmas and next thing I knew my whole family was playing it for hours!  I will note that none of my family is under the age of 22 years old so it's definitely a game that adults will enjoy as much as children.  It was a good blend of luck and strategy; the idea is simple but is challenging enough to keep you interested.The only complaint we had was that the red tiles and the orange tiles can be hard to tell apart (especially playing in the evening when the lighting isn't as bright).,4.0,Great game!,1264896000,"01 31, 2010",Toys_and_Games,1,give boyfriend Christmas thing know family play hour   note family age 22 year old definitely game adult enjoy child   good blend luck strategy idea simple challenge interested complaint red tile orange tile hard tell apart especially play evening lighting bright
{'$oid': '5a13282c741a2384e87a0c55'},A1H9Z1MQ56OWBC,2914849370,Rick Antonais,"[0, 1]","This game is so fun !I bought it a year ago and even though I have dozens of card games at home, none of them has been played as much as the Jungle Speed.It is a very quick game (~15minutes) and very fun, independent on how many you are.At 2 players, the game look very different (you are playing 2 players each: 2 decks, and each hand playing one deck), but it is even harder !My best experience is with a group between 4 to 8 people.If you like this game, think about buying the expansion (or extension) pack : this adds so much craziness to the game that you won't sleep anymore at night !(you'll have to order it from a store in Europe or Canada though: I don't think it is distributed here.)The only drawback I found in the totem. In the US version, it is a crappy piece of plastic that is too light and unstable standing up on the table. The European version has a wooden one which is way better to play with, as your hand are grabbing something and not squishing a plastic toy.To fix this, you can basically use any piece of wood or hard, heavier plastic in the shape of a cylinder. A deodorant or kids toy will surely help.",5.0,So much fun !,1312588800,"08 6, 2011",Toys_and_Games,1,game fun buy year ago dozen card game home play Jungle Speed quick game ~15minutes fun independent 2 player game look different play 2 player 2 deck hand play deck hard good experience group 4 8 people like game think buy expansion extension pack add craziness game will sleep anymore night order store Europe Canada think distribute here.)The drawback find totem version crappy piece plastic light unstable standing table european version wooden way well play hand grab squish plastic toy fix basically use piece wood hard heavy plastic shape cylinder deodorant kid toy surely help
