_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a13282b741a2384e879a683'},AXZ1GX9FD3JXH,0439893577,"Cindy ""NapaMom""","[12, 12]",This is perfect to use with the magnetic letters! Our refrigerator is stainless steel so we can't play magnet games on it. This is the perfect answer. It's not too big so it stores nice (folds flat) but big enough to spell words (we have the jumbo upper case letters) and sits nicely on the coffee table or play table so it's the right height. My two year old loves it!,5.0,Love this!,1311638400,"07 26, 2011",Toys_and_Games,1,perfect use magnetic letter refrigerator stainless steel play magnet game perfect answer big store nice fold flat big spell word jumbo upper case letter sit nicely coffee table play table right height year old love
{'$oid': '5a13282b741a2384e879a685'},A17P293LBFQB5J,0439893577,ckp,"[0, 0]","Perfect for use at home for playing school, practicing writing or drawing.  The best part is it folds completely flat for easy storage.",5.0,Great size and folds easily,1389830400,"01 16, 2014",Toys_and_Games,1,perfect use home play school practice writing drawing   good fold completely flat easy storage
{'$oid': '5a13282b741a2384e879a689'},AR29QK6HPFYZ4,0439893577,dcrm,"[0, 0]","Bought one a few years ago for my daughter and she loves it, still using it today. For the holidays we bought one for our niece and she loved it too.",5.0,Daughters love it,1391817600,"02 8, 2014",Toys_and_Games,1,buy year ago daughter love today holiday buy niece love
{'$oid': '5a13282b741a2384e879a686'},A7HKRDBRV657E,0439893577,Crystal Edwards,"[0, 0]","Great product to work with the magnet letters, numbers and animals. My son even found another great use for this product. He uses the easel as an fortress. Go figure .",5.0,Great product!!!!,1400025600,"05 14, 2014",Toys_and_Games,1,great product work magnet letter number animal son find great use product use easel fortress figure
{'$oid': '5a13282b741a2384e879a688'},A2WO82CXLGHV6I,0439893577,DanicasMom,"[1, 1]","Love, Love, Love it! Danica Loves it TOO! It actually works, and seems to keep my little ones attention for longer than normal! It is also a dry erase board!",5.0,Great Magnetic/Dry Earse Easel,1306454400,"05 27, 2011",Toys_and_Games,1,Love Love love Danica love actually work little one attention long normal dry erase board
{'$oid': '5a13282b741a2384e879a68a'},A2UKI2V1XH2NZM,0439893577,Deb,"[0, 0]","Awesome tool when paired with the magnetic letters and numbers!  Granddaughter loves it!  Easy to take along, highly recommend this product!",5.0,Easel,1382918400,"10 28, 2013",Toys_and_Games,1,awesome tool pair magnetic letter number   Granddaughter love   Easy highly recommend product
{'$oid': '5a13282b741a2384e879a687'},AOIIUV16NNX5N,0439893577,Crystal,"[0, 0]","I seriously don't know how I got along without it before! I am a teacher and I bought it for my guided reading/guided math table. I love that it is magnetic - I don't have a magnetic whiteboard or really anything magnetic in my entire room (except my filing cabinet) so that was a nice plus. From the pictures it looks like it is metal - it's not metal. It's actually sturdy cardboard with a coating over it. I don't plan on letting my kids use it, so the quality for me isn't an issue. All the colors I've used so far wipes off well - the colored expo markers leave a slight residue but they wipe off with a moist towelette. I also like that I can use both sides. I would definitely recommend this product!",5.0,"Not what I expected, but love it anyways!",1364947200,"04 3, 2013",Toys_and_Games,1,seriously know get teacher buy guide reading guide math table love magnetic magnetic whiteboard magnetic entire room filing cabinet nice plus picture look like metal metal actually sturdy cardboard coating plan let kid use quality issue color far wipe colored expo marker leave slight residue wipe moist towelette like use side definitely recommend product
{'$oid': '5a13282b741a2384e879a68b'},AQAF51SJVUTV7,0439893577,Diana J Schafer,"[0, 0]",Our granddaughter is enjoying this easel. A word a day is a great idea. Nice product and we're not disappointed.,5.0,Nice tool for teaching,1389398400,"01 11, 2014",Toys_and_Games,1,granddaughter enjoy easel word day great idea nice product disappointed
{'$oid': '5a13282b741a2384e879a68c'},A1MQAGFLS0X9QB,0439893577,Donna Waldahl,"[0, 0]",Magnetic Board:A fun toy. It is easy to use and the magnetic letter stick well. It a little small but good for small group work,4.0,Magnetic Board,1358985600,"01 24, 2013",Toys_and_Games,1,Magnetic Board fun toy easy use magnetic letter stick little small good small group work
{'$oid': '5a13282b741a2384e879a68d'},ACCH8EOML6FN5,0439893577,DoyZ,"[1, 1]",I have a stainless steel refrigerator therefore there are not much space for my son to play with his magnet. Brought this for him to put his magnet on. He enjoys sticking his magnet on it. Great to have so he can play with his alphabet magnets.,4.0,Great to have so he can play with his alphabet ...,1399248000,"05 5, 2014",Toys_and_Games,1,stainless steel refrigerator space son play magnet bring magnet enjoy stick magnet great play alphabet magnet
{'$oid': '5a13282b741a2384e879a68e'},A3FH8VGJT4SIIU,0439893577,E. G. Koenig,"[0, 0]",My daughter loves playing with her magnetic letters and shapes on this board. Perfect height for a kid table or coffee table.,5.0,Perfect for my toddler.,1356652800,"12 28, 2012",Toys_and_Games,1,daughter love play magnetic letter shape board perfect height kid table coffee table
{'$oid': '5a13282b741a2384e879a68f'},A31N2GWPBJZ6X4,0439893577,"Happy Mom ""Tina C.""","[7, 7]","This worked out perfectly for us.  I homeschool my daughters (ages 2 & 4).  I really wasn't ready to hang a full-size marker board on my wall, but I needed a small board and a magnetic surface.  I love that I can fold it up and put it away.  My 4 yr old can also easily set it up and move it around.  We use magnetic letters, numbers,animals and various school manipulatives on this board.  It also erases and cleans up very nicely with just a dry paper towel.  Good deal!",5.0,Perfect for homeschooling!!,1288224000,"10 28, 2010",Toys_and_Games,1,work perfectly   homeschool daughter age 2 4   ready hang size marker board wall need small board magnetic surface   love fold away   4 yr old easily set   use magnetic letter number animal school manipulative board   erase clean nicely dry paper towel   good deal
{'$oid': '5a13282b741a2384e879a690'},A3MI73D6E48X9E,0439893577,Grandmother,"[0, 0]","I just received this magnetic easel today and know already how much it will be used.  It is a quality product.  I also ordered the Smethport 60 Foam Magnetic Object and the Smethport 120 Foam Magnetic Letters.  They are of great quality, too, and will work well with this magnetic board.  P.S. -- These are for my 23 month-old granddaughter.",5.0,Great Product,1376524800,"08 15, 2013",Toys_and_Games,1,receive magnetic easel today know   quality product   order Smethport 60 Foam Magnetic Object Smethport 120 Foam Magnetic Letters   great quality work magnetic board   P.S. 23 month old granddaughter
{'$oid': '5a13282b741a2384e879a691'},ASVD3GDEIG7BZ,0439893577,J. Ellington,"[0, 0]",Works great. It's about what you see. Feels sturdy enough I don't think my kids will destroy it before they get tired of playing with it.,5.0,My 2 year old loves it,1367884800,"05 7, 2013",Toys_and_Games,1,work great feel sturdy think kid destroy tired play
{'$oid': '5a13282b741a2384e879a692'},A1Z10UZLN5V0IG,0439893577,J. Crown,"[0, 0]","I was going to mark this 3 stars, but I imagine for the price you're not going to find anything like it. As a Special Educator who moves around and pulls small groups I love the concept and design, but the magetic pull isn't very strong (light plastic letters slip a bit) and the dry erase isn't as erasable as it could be. But for a portable table top workspace it's pretty good. Just remember NOT to leave any writing on the board, erase it immediately to prevent stains and permanent marks. If you can, use the flat magnetic letters rather than the letter shaped platic pieces.",4.0,Compromise: price vs. quality,1404259200,"07 2, 2014",Toys_and_Games,1,go mark 3 star imagine price go find like Special Educator move pull small group love concept design magetic pull strong light plastic letter slip bit dry erase erasable portable table workspace pretty good remember leave writing board erase immediately prevent stain permanent mark use flat magnetic letter letter shape platic piece
{'$oid': '5a13282b741a2384e879a693'},A3HPHQ9F2CCF06,0439893577,"J. Taylor ""Nana""","[4, 4]","I have a one year old grandson and while I know he is to young to really appreciate this product I have to say, he loves it.  It works great on his fine motor skills and on learning which way the letters should go.  I feel it is really teaching him quickly and look forward to many many days of playing with it.",5.0,Great Product,1286755200,"10 11, 2010",Toys_and_Games,1,year old grandson know young appreciate product love   work great fine motor skill learn way letter   feel teach quickly look forward day play
{'$oid': '5a13282b741a2384e879a694'},A42K8BYDBALF5,0439893577,JoyfulMom,"[11, 11]","We love this board.  After reading the reviews I decided this was the perfect personal magnetic/dry erase board for my kids.  I use it in homeschooling, but the kids love playing with it other times.  I use the Melissa & Doug magnetic numbers and letters, and it is just wonderful.  I use expo markers on the board, and they erase pretty well.  I periodically clean the board with white toothpaste and a wet rag (something I learned online).  It refreshes the board from those ""ghost"" marks that can build up on dry erase boards.  It's a wonderful size, both sides are magnetic so both kids can play/learn on it at the same time.  If you're looking for a personal sized magnetic board this is it.  I don't believe you'll be disappointed.",5.0,GREAT Fun & Instructional Tool,1295654400,"01 22, 2011",Toys_and_Games,1,love board   read review decide perfect personal magnetic dry erase board kid   use homeschooling kid love play time   use Melissa Doug magnetic number letter wonderful   use expo marker board erase pretty   periodically clean board white toothpaste wet rag learn online   refresh board ghost mark build dry erase board   wonderful size side magnetic kid play learn time   look personal sized magnetic board   believe disappointed
{'$oid': '5a13282b741a2384e879a696'},AXH0ILB3IK4JN,0439893577,Kindle Customer Cathy.,"[0, 0]","Fun for little ones that are learning the alphabet or for making small words.  However, I wish it had more vowels to be able to make more small words.",4.0,Fun,1369526400,"05 26, 2013",Toys_and_Games,1,fun little one learn alphabet make small word   wish vowel able small word
